id,icon
654,"https://api.weather.gov/icons/land/night/rain,86?size=small"
655,"https://api.weather.gov/icons/land/night/rain,78?size=small"
656,"https://api.weather.gov/icons/land/night/rain,93?size=small"
656,"https://api.weather.gov/icons/land/day/rain,100?size=small"
657,"https://api.weather.gov/icons/land/night/rain,90?size=small"
657,"https://api.weather.gov/icons/land/night/fog,13?size=small"
658,"https://api.weather.gov/icons/land/night/fog,11?size=small"
659,"https://api.weather.gov/icons/land/day/fog,9?size=small"
660,"https://api.weather.gov/icons/land/night/fog,14?size=small"
661,"https://api.weather.gov/icons/land/day/fog,11?size=small"
661,"https://api.weather.gov/icons/land/day/rain,37?size=small"
661,"https://api.weather.gov/icons/land/night/snow,34?size=small"
662,"https://api.weather.gov/icons/land/day/rain,28?size=small"
662,"https://api.weather.gov/icons/land/night/snow,49?size=small"
663,"https://api.weather.gov/icons/land/day/snow,41?size=small"
663,"https://api.weather.gov/icons/land/night/snow,59?size=small"
664,"https://api.weather.gov/icons/land/day/snow,36?size=small"
664,"https://api.weather.gov/icons/land/day/snow,61?size=small"
665,"https://api.weather.gov/icons/land/night/snow,62?size=small"
665,"https://api.weather.gov/icons/land/day/snow,64?size=small"
666,"https://api.weather.gov/icons/land/night/snow,58?size=small"
666,"https://api.weather.gov/icons/land/night/snow,64?size=small"
667,"https://api.weather.gov/icons/land/day/snow,67?size=small"
668,"https://api.weather.gov/icons/land/night/snow,38?size=small"
669,"https://api.weather.gov/icons/land/night/snow,17?size=small"
670,"https://api.weather.gov/icons/land/night/snow,57?size=small"
671,"https://api.weather.gov/icons/land/night/snow,18?size=small"
672,"https://api.weather.gov/icons/land/night/rain,45?size=small"
672,"https://api.weather.gov/icons/land/night/snow,23?size=small"
673,"https://api.weather.gov/icons/land/day/snow,88?size=small"
674,"https://api.weather.gov/icons/land/night/snow,40?size=small"
675,"https://api.weather.gov/icons/land/day/snow,76?size=small"
676,"https://api.weather.gov/icons/land/day/snow,94?size=small"
677,"https://api.weather.gov/icons/land/day/snow,80?size=small"
678,"https://api.weather.gov/icons/land/day/snow,93?size=small"
678,"https://api.weather.gov/icons/land/day/rain,57?size=small"
678,"https://api.weather.gov/icons/land/day/rain,97?size=small"
679,"https://api.weather.gov/icons/land/day/rain,88?size=small"
680,"https://api.weather.gov/icons/land/day/rain,96?size=small"
681,"https://api.weather.gov/icons/land/night/snow,19?size=small"
681,"https://api.weather.gov/icons/land/day/snow,18?size=small"
682,"https://api.weather.gov/icons/land/day/rain,82?size=small"
683,"https://api.weather.gov/icons/land/day/rain,94?size=small"
684,"https://api.weather.gov/icons/land/day/rain,69?size=small"
685,"https://api.weather.gov/icons/land/night/rain,54?size=small"
685,"https://api.weather.gov/icons/land/day/rain,98?size=small"
686,"https://api.weather.gov/icons/land/day/rain,93?size=small"
686,"https://api.weather.gov/icons/land/night/rain,76?size=small"
686,"https://api.weather.gov/icons/land/night/rain,83?size=small"
687,"https://api.weather.gov/icons/land/night/rain,75?size=small"
687,"https://api.weather.gov/icons/land/day/rain,89?size=small"
687,"https://api.weather.gov/icons/land/day/rain,78?size=small"
687,"https://api.weather.gov/icons/land/day/rain,67?size=small"
688,"https://api.weather.gov/icons/land/day/rain,83?size=small"
689,"https://api.weather.gov/icons/land/night/rain,62?size=small"
689,"https://api.weather.gov/icons/land/night/rain,41?size=small"
690,"https://api.weather.gov/icons/land/night/rain,69?size=small"
690,"https://api.weather.gov/icons/land/day/wind_sct,1?size=small"
691,"https://api.weather.gov/icons/land/day/wind_sct,3?size=small"
691,"https://api.weather.gov/icons/land/night/rain,52?size=small"
691,"https://api.weather.gov/icons/land/day/fog,7?size=small"
691,"https://api.weather.gov/icons/land/night/snow,79?size=small"
692,"https://api.weather.gov/icons/land/night/snow,84?size=small"
693,"https://api.weather.gov/icons/land/night/snow,55?size=small"
694,"https://api.weather.gov/icons/land/night/snow,74?size=small"
695,"https://api.weather.gov/icons/land/night/snow,81?size=small"
696,"https://api.weather.gov/icons/land/day/snow,77?size=small"
697,"https://api.weather.gov/icons/land/night/snow,37?size=small"
697,"https://api.weather.gov/icons/land/day/snow,46?size=small"
697,"https://api.weather.gov/icons/land/day/rain,86?size=small"
697,"https://api.weather.gov/icons/land/day/snow,24?size=small"
697,"https://api.weather.gov/icons/land/night/rain_showers,6?size=small"
697,"https://api.weather.gov/icons/land/day/snow,34?size=small"
698,"https://api.weather.gov/icons/land/day/snow,25?size=small"
698,"https://api.weather.gov/icons/land/night/rain_showers,73?size=small"
698,"https://api.weather.gov/icons/land/night/rain_showers,74?size=small"
698,"https://api.weather.gov/icons/land/day/wind_sct,5?size=small"
699,"https://api.weather.gov/icons/land/day/wind_sct,6?size=small"
700,"https://api.weather.gov/icons/land/day/wind_few,6?size=small"
700,"https://api.weather.gov/icons/land/day/wind_sct,0?size=small"
701,"https://api.weather.gov/icons/land/day/rain,87?size=small"
702,"https://api.weather.gov/icons/land/day/rain,91?size=small"
702,"https://api.weather.gov/icons/land/day/rain,99?size=small"
703,"https://api.weather.gov/icons/land/day/rain,92?size=small"
703,"https://api.weather.gov/icons/land/day/rain,71?size=small"
703,"https://api.weather.gov/icons/land/day/rain,81?size=small"
703,"https://api.weather.gov/icons/land/day/wind_bkn,2?size=small"
704,"https://api.weather.gov/icons/land/day/wind_sct,2?size=small"
705,"https://api.weather.gov/icons/land/day/wind_few,2?size=small"
705,"https://api.weather.gov/icons/land/day/cold,0?size=small"
706,"https://api.weather.gov/icons/land/day/wind_few,1?size=small"
706,"https://api.weather.gov/icons/land/day/wind_bkn,0?size=small"
706,"https://api.weather.gov/icons/land/night/wind_few,0?size=small"
706,"https://api.weather.gov/icons/land/night/cold,0?size=small"
706,"https://api.weather.gov/icons/land/night/snow,10?size=small"
707,"https://api.weather.gov/icons/land/day/snow,21?size=small"
708,"https://api.weather.gov/icons/land/day/snow,33?size=small"
708,"https://api.weather.gov/icons/land/night/snow,39?size=small"
709,"https://api.weather.gov/icons/land/night/snow,20?size=small"
710,"https://api.weather.gov/icons/land/day/snow,47?size=small"
710,"https://api.weather.gov/icons/land/night/snow,35?size=small"
711,"https://api.weather.gov/icons/land/day/snow,26?size=small"
712,"https://api.weather.gov/icons/land/day/snow,38?size=small"
712,"https://api.weather.gov/icons/land/day/snow,52?size=small"
712,"https://api.weather.gov/icons/land/night/snow,42?size=small"
713,"https://api.weather.gov/icons/land/day/snow,56?size=small"
713,"https://api.weather.gov/icons/land/night/snow,33?size=small"
714,"https://api.weather.gov/icons/land/day/snow,66?size=small"
715,"https://api.weather.gov/icons/land/night/snow,72?size=small"
716,"https://api.weather.gov/icons/land/night/snow,44?size=small"
716,"https://api.weather.gov/icons/land/night/snow,61?size=small"
717,"https://api.weather.gov/icons/land/day/snow,20?size=small"
718,"https://api.weather.gov/icons/land/day/snow,65?size=small"
719,"https://api.weather.gov/icons/land/night/snow,43?size=small"
719,"https://api.weather.gov/icons/land/night/snow,68?size=small"
720,"https://api.weather.gov/icons/land/night/snow,21?size=small"
721,"https://api.weather.gov/icons/land/night/snow,76?size=small"
722,"https://api.weather.gov/icons/land/night/snow,71?size=small"
723,"https://api.weather.gov/icons/land/night/snow,53?size=small"
724,"https://api.weather.gov/icons/land/night/snow,41?size=small"
725,"https://api.weather.gov/icons/land/day/snow,70?size=small"
726,"https://api.weather.gov/icons/land/night/snow,73?size=small"
726,"https://api.weather.gov/icons/land/day/fog,14?size=small"
726,"https://api.weather.gov/icons/land/night/snow,51?size=small"
727,"https://api.weather.gov/icons/land/night/snow,28?size=small"
728,"https://api.weather.gov/icons/land/night/snow,47?size=small"
729,"https://api.weather.gov/icons/land/night/snow,36?size=small"
730,"https://api.weather.gov/icons/land/night/snow,27?size=small"
731,"https://api.weather.gov/icons/land/night/snow,31?size=small"
732,"https://api.weather.gov/icons/land/night/snow,56?size=small"
733,"https://api.weather.gov/icons/land/night/snow,25?size=small"
733,"https://api.weather.gov/icons/land/night/snow,89?size=small"
734,"https://api.weather.gov/icons/land/night/snow,77?size=small"
735,"https://api.weather.gov/icons/land/night/snow,97?size=small"
736,"https://api.weather.gov/icons/land/night/snow,82?size=small"
737,"https://api.weather.gov/icons/land/night/snow,66?size=small"
737,"https://api.weather.gov/icons/land/day/snow,17?size=small"
738,"https://api.weather.gov/icons/land/night/snow,32?size=small"
739,"https://api.weather.gov/icons/land/night/snow,45?size=small"
740,"https://api.weather.gov/icons/land/day/snow,81?size=small"
740,"https://api.weather.gov/icons/land/night/fog,12?size=small"
741,"https://api.weather.gov/icons/land/day/fog,6?size=small"
741,"https://api.weather.gov/icons/land/night/snow,88?size=small"
742,"https://api.weather.gov/icons/land/night/snow,63?size=small"
743,"https://api.weather.gov/icons/land/night/snow,78?size=small"
744,"https://api.weather.gov/icons/land/day/fog,10?size=small"
744,"https://api.weather.gov/icons/land/night/snow,30?size=small"
745,"https://api.weather.gov/icons/land/day/snow,27?size=small"
745,"https://api.weather.gov/icons/land/night/snow,100?size=small"
745,"https://api.weather.gov/icons/land/day/snow,54?size=small"
746,"https://api.weather.gov/icons/land/night/wind_bkn,9?size=small"
747,"https://api.weather.gov/icons/land/night/snow,94?size=small"
748,"https://api.weather.gov/icons/land/day/snow,48?size=small"
749,"https://api.weather.gov/icons/land/day/snow,83?size=small"
750,"https://api.weather.gov/icons/land/night/fog,6?size=small"
751,"https://api.weather.gov/icons/land/night/snow,54?size=small"
751,"https://api.weather.gov/icons/land/day/fog,12?size=small"
752,"https://api.weather.gov/icons/land/day/snow,22?size=small"
752,"https://api.weather.gov/icons/land/day/snow,87?size=small"
753,"https://api.weather.gov/icons/land/night/snow,67?size=small"
753,"https://api.weather.gov/icons/land/night/snow,60?size=small"
754,"https://api.weather.gov/icons/land/night/wind_bkn,11?size=small"
755,"https://api.weather.gov/icons/land/day/snow,92?size=small"
756,"https://api.weather.gov/icons/land/day/snow,58?size=small"
757,"https://api.weather.gov/icons/land/night/wind_ovc,11?size=small"
757,"https://api.weather.gov/icons/land/day/cold,14?size=small"
757,"https://api.weather.gov/icons/land/night/cold,12?size=small"
757,"https://api.weather.gov/icons/land/night/cold,4?size=small"
758,"https://api.weather.gov/icons/land/day/snow,16?size=small"
759,"https://api.weather.gov/icons/land/night/wind_ovc,9?size=small"
759,"https://api.weather.gov/icons/land/day/cold,13?size=small"
759,"https://api.weather.gov/icons/land/night/snow,48?size=small"
760,"https://api.weather.gov/icons/land/night/cold,9?size=small"
761,"https://api.weather.gov/icons/land/day/rain,59?size=small"
762,"https://api.weather.gov/icons/land/night/snow,26?size=small"
763,"https://api.weather.gov/icons/land/day/snow,15?size=small"
764,"https://api.weather.gov/icons/land/day/snow,73?size=small"
765,"https://api.weather.gov/icons/land/day/snow,72?size=small"
766,"https://api.weather.gov/icons/land/day/wind_bkn,12?size=small"
767,"https://api.weather.gov/icons/land/night/wind_ovc,7?size=small"
767,"https://api.weather.gov/icons/land/day/snow,59?size=small"
767,"https://api.weather.gov/icons/land/night/wind_ovc,1?size=small"
768,"https://api.weather.gov/icons/land/night/wind_ovc,2?size=small"
769,"https://api.weather.gov/icons/land/day/snow,60?size=small"
770,"https://api.weather.gov/icons/land/day/wind_bkn,11?size=small"
771,"https://api.weather.gov/icons/land/day/rain_snow,99?size=small"
772,"https://api.weather.gov/icons/land/day/rain_snow,89?size=small"
773,"https://api.weather.gov/icons/land/day/cold,11?size=small"
774,"https://api.weather.gov/icons/land/night/cold,5?size=small"
775,"https://api.weather.gov/icons/land/day/sleet,80?size=small"
776,"https://api.weather.gov/icons/land/night/wind_ovc,13?size=small"
776,"https://api.weather.gov/icons/land/night/snow,93?size=small"
777,"https://api.weather.gov/icons/land/night/snow,87?size=small"
777,"https://api.weather.gov/icons/land/day/snow,23?size=small"
778,"https://api.weather.gov/icons/land/night/wind_bkn,0?size=small"
779,"https://api.weather.gov/icons/land/day/snow,71?size=small"
780,"https://api.weather.gov/icons/land/night/snow,75?size=small"
781,"https://api.weather.gov/icons/land/day/snow,84?size=small"
782,"https://api.weather.gov/icons/land/night/snow,70?size=small"
783,"https://api.weather.gov/icons/land/day/snow,86?size=small"
783,"https://api.weather.gov/icons/land/night/wind_ovc,0?size=small"
783,"https://api.weather.gov/icons/land/night/cold,14?size=small"
783,"https://api.weather.gov/icons/land/day/snow,99?size=small"
784,"https://api.weather.gov/icons/land/night/snow,98?size=small"
785,"https://api.weather.gov/icons/land/day/snow,85?size=small"
786,"https://api.weather.gov/icons/land/night/snow,86?size=small"
786,"https://api.weather.gov/icons/land/night/cold,11?size=small"
786,"https://api.weather.gov/icons/land/day/snow,90?size=small"
787,"https://api.weather.gov/icons/land/night/snow,50?size=small"
788,"https://api.weather.gov/icons/land/day/snow,79?size=small"
789,"https://api.weather.gov/icons/land/day/snow,19?size=small"
790,"https://api.weather.gov/icons/land/day/cold,7?size=small"
791,"https://api.weather.gov/icons/land/day/snow,91?size=small"
792,"https://api.weather.gov/icons/land/day/snow,100?size=small"
793,"https://api.weather.gov/icons/land/night/cold,13?size=small"
794,"https://api.weather.gov/icons/land/day/snow,40?size=small"
795,"https://api.weather.gov/icons/land/night/cold,8?size=small"
795,"https://api.weather.gov/icons/land/day/cold,10?size=small"
795,"https://api.weather.gov/icons/land/night/cold,6?size=small"
796,"https://api.weather.gov/icons/land/day/cold,12?size=small"
797,"https://api.weather.gov/icons/land/day/cold,6?size=small"
798,"https://api.weather.gov/icons/land/night/snow,24?size=small"
799,"https://api.weather.gov/icons/land/day/cold,9?size=small"
800,"https://api.weather.gov/icons/land/day/snow,43?size=small"
800,"https://api.weather.gov/icons/land/night/cold,7?size=small"
800,"https://api.weather.gov/icons/land/day/cold,8?size=small"
801,"https://api.weather.gov/icons/land/night/cold,3?size=small"
802,"https://api.weather.gov/icons/land/day/snow,45?size=small"
803,"https://api.weather.gov/icons/land/day/snow,35?size=small"
803,"https://api.weather.gov/icons/land/day/cold,3?size=small"
803,"https://api.weather.gov/icons/land/day/snow,31?size=small"
804,"https://api.weather.gov/icons/land/day/snow,29?size=small"
805,"https://api.weather.gov/icons/land/night/wind_ovc,14?size=small"
806,"https://api.weather.gov/icons/land/day/tsra,99?size=small"
807,"https://api.weather.gov/icons/land/day/cold,5?size=small"
808,"https://api.weather.gov/icons/land/night/tsra,99?size=small"
808,"https://api.weather.gov/icons/land/day/cold,2?size=small"
809,"https://api.weather.gov/icons/land/day/snow,53?size=small"
810,"https://api.weather.gov/icons/land/day/snow,37?size=small"
811,"https://api.weather.gov/icons/land/day/rain,95?size=small"
812,"https://api.weather.gov/icons/land/night/tsra,86?size=small"
813,"https://api.weather.gov/icons/land/night/wind_ovc,10?size=small"
813,"https://api.weather.gov/icons/land/day/snow_fzra,54?size=small"
813,"https://api.weather.gov/icons/land/night/cold,1?size=small"
814,"https://api.weather.gov/icons/land/night/cold,2?size=small"
815,"https://api.weather.gov/icons/land/day/cold,4?size=small"
816,"https://api.weather.gov/icons/land/day/cold,1?size=small"
817,"https://api.weather.gov/icons/land/night/wind_ovc,12?size=small"
817,"https://api.weather.gov/icons/land/day/wind_ovc,6?size=small"
818,"https://api.weather.gov/icons/land/day/snow_fzra,34?size=small"
819,"https://api.weather.gov/icons/land/night/wind_ovc,8?size=small"
819,"https://api.weather.gov/icons/land/day/snow,14?size=small"
820,"https://api.weather.gov/icons/land/day/snow,13?size=small"
821,"https://api.weather.gov/icons/land/day/snow,12?size=small"
822,"https://api.weather.gov/icons/land/day/snow,10?size=small"
822,"https://api.weather.gov/icons/land/day/wind_ovc,13?size=small"
823,"https://api.weather.gov/icons/land/day/snow,3?size=small"
824,"https://api.weather.gov/icons/land/night/cold,10?size=small"
824,"https://api.weather.gov/icons/land/night/snow,12?size=small"
825,"https://api.weather.gov/icons/land/day/wind_ovc,43?size=small"
825,"https://api.weather.gov/icons/land/night/snow,14?size=small"
826,"https://api.weather.gov/icons/land/day/snow,5?size=small"
827,"https://api.weather.gov/icons/land/day/snow,9?size=small"
827,"https://api.weather.gov/icons/land/day/snow,28?size=small"
827,"https://api.weather.gov/icons/land/day/snow,51?size=small"
827,"https://api.weather.gov/icons/land/day/snow,11?size=small"
827,"https://api.weather.gov/icons/land/day/snow,98?size=small"
827,"https://api.weather.gov/icons/land/night/snow,46?size=small"
827,"https://api.weather.gov/icons/land/day/snow,1?size=small"
827,"https://api.weather.gov/icons/land/night/snow,29?size=small"
827,"https://api.weather.gov/icons/land/night/snow,99?size=small"
827,"https://api.weather.gov/icons/land/night/rain_fzra,21?size=small"
828,"https://api.weather.gov/icons/land/day/rain_fzra,36?size=small"
828,"https://api.weather.gov/icons/land/night/snow_fzra,23?size=small"
829,"https://api.weather.gov/icons/land/day/rain_fzra,40?size=small"
829,"https://api.weather.gov/icons/land/night/rain_fzra,22?size=small"
830,"https://api.weather.gov/icons/land/day/rain_fzra,39?size=small"
830,"https://api.weather.gov/icons/land/night/rain_fzra,24?size=small"
831,"https://api.weather.gov/icons/land/night/rain_fzra,69?size=small"
832,"https://api.weather.gov/icons/land/day/rain_fzra,55?size=small"
833,"https://api.weather.gov/icons/land/day/rain_fzra,47?size=small"
833,"https://api.weather.gov/icons/land/night/snow,83?size=small"
833,"https://api.weather.gov/icons/land/day/rain_fzra,65?size=small"
834,"https://api.weather.gov/icons/land/night/rain_fzra,81?size=small"
834,"https://api.weather.gov/icons/land/night/snow,13?size=small"
834,"https://api.weather.gov/icons/land/night/fzra,23?size=small"
835,"https://api.weather.gov/icons/land/day/fzra,44?size=small"
836,"https://api.weather.gov/icons/land/night/snow,11?size=small"
836,"https://api.weather.gov/icons/land/day/snow,0?size=small"
837,"https://api.weather.gov/icons/land/day/snow,4?size=small"
838,"https://api.weather.gov/icons/land/day/snow,8?size=small"
838,"https://api.weather.gov/icons/land/night/rain_fzra,89?size=small"
839,"https://api.weather.gov/icons/land/night/fzra,16?size=small"
840,"https://api.weather.gov/icons/land/night/rain_fzra,16?size=small"
841,"https://api.weather.gov/icons/land/day/rain_fzra,63?size=small"
841,"https://api.weather.gov/icons/land/day/rain_fzra,79?size=small"
842,"https://api.weather.gov/icons/land/night/rain_fzra,23?size=small"
843,"https://api.weather.gov/icons/land/day/rain_fzra,60?size=small"
843,"https://api.weather.gov/icons/land/night/rain_fzra,100?size=small"
844,"https://api.weather.gov/icons/land/day/rain_fzra,57?size=small"
845,"https://api.weather.gov/icons/land/night/fzra,27?size=small"
846,"https://api.weather.gov/icons/land/day/rain_fzra,82?size=small"
847,"https://api.weather.gov/icons/land/day/fzra,57?size=small"
847,"https://api.weather.gov/icons/land/day/rain_fzra,69?size=small"
848,"https://api.weather.gov/icons/land/day/fzra,73?size=small"
849,"https://api.weather.gov/icons/land/night/fzra,40?size=small"
850,"https://api.weather.gov/icons/land/day/rain_fzra,78?size=small"
851,"https://api.weather.gov/icons/land/day/fzra,63?size=small"
852,"https://api.weather.gov/icons/land/day/fzra,56?size=small"
853,"https://api.weather.gov/icons/land/day/rain_fzra,77?size=small"
854,"https://api.weather.gov/icons/land/night/rain_fzra,98?size=small"
855,"https://api.weather.gov/icons/land/night/rain_fzra,96?size=small"
856,"https://api.weather.gov/icons/land/night/fzra,25?size=small"
857,"https://api.weather.gov/icons/land/night/fzra,48?size=small"
857,"https://api.weather.gov/icons/land/night/rain,9?size=small"
857,"https://api.weather.gov/icons/land/night/rain,5?size=small"
857,"https://api.weather.gov/icons/land/night/rain,6?size=small"
858,"https://api.weather.gov/icons/land/night/rain,4?size=small"
858,"https://api.weather.gov/icons/land/night/fog,9?size=small"
858,"https://api.weather.gov/icons/land/night/fog,8?size=small"
858,"https://api.weather.gov/icons/land/night/sct,32?size=small"
858,"https://api.weather.gov/icons/land/night/wind_bkn,2?size=small"
858,"https://api.weather.gov/icons/land/day/wind_few,4?size=small"
858,"https://api.weather.gov/icons/land/night/wind_sct,11?size=small"
859,"https://api.weather.gov/icons/land/day/wind_bkn,13?size=small"
859,"https://api.weather.gov/icons/land/day/wind_bkn,1?size=small"
859,"https://api.weather.gov/icons/land/day/wind_sct,11?size=small"
860,"https://api.weather.gov/icons/land/day/wind_ovc,14?size=small"
860,"https://api.weather.gov/icons/land/day/wind_bkn,3?size=small"
860,"https://api.weather.gov/icons/land/night/wind_bkn,6?size=small"
